exp_id,(match_percentage) for 1/30/2025,(match_percentage) for 2/18/2025,(match_percentage) for 2/5/2025,UniqueConcatenate(Protocol)
240373,51,49,95,Affinity_Wilmington
240402,74,22,96,Affinity_Wilmington
240454,84,68,96,Affinity_Wilmington
240464,80,69,93,Affinity_Wilmington
240485,87,75,96,Affinity_Wilmington
240486,64,62,93,Affinity_Wilmington
240619,75,74,93,Affinity_Wilmington
240626,81,31,96,Affinity_Wilmington
240784,82,74,94,Affinity_Wilmington
240800,88,82,96,Affinity_Wilmington
240930,86,75,96,Affinity_Wilmington
240931,79,61,85,Affinity_Wilmington
240935,62,45,96,Affinity_Wilmington
240936,75,60,72,Affinity_Wilmington
241081,73,63,90,Affinity_Wilmington
241083,72,68,96,Affinity_Wilmington
241108,74,40,85,Affinity_Wilmington
241117,61,53,90,Affinity_Wilmington
241123,76,78,67,Affinity_Wilmington
241125,86,61,96,Affinity_Wilmington
241129,77,71,94,Affinity_Wilmington
241136,85,59,94,Affinity_Wilmington
241138,90,71,96,Affinity_Wilmington
241150,75,59,92,Affinity_Wilmington
241189,71,67,94,Affinity_Wilmington
241190,84,74,96,Affinity_Wilmington
241194,75,58,96,Affinity_Wilmington
241307,75,72,96,Affinity_Wilmington
241333,82,76,96,Affinity_Wilmington
241376,87,79,88,Affinity_Wilmington
241395,73,55,92,Affinity_Wilmington
241399,80,64,95,Affinity_Wilmington
241409,89,71,96,Affinity_Wilmington
241419,48,35,40,Affinity_Wilmington
241420,66,42,74,Affinity_Wilmington
241422,84,52,96,Affinity_Wilmington
241424,81,63,96,Affinity_Wilmington
241425,88,74,88,Affinity_Wilmington
241426,85,61,87,Affinity_Wilmington
241430,86,60,96,Affinity_Wilmington
241479,65,38,60,Affinity_Wilmington
241480,77,74,96,Affinity_Wilmington
241484,82,78,96,Affinity_Wilmington
241533,56,53,95,Affinity_Wilmington
241565,77,73,96,Affinity_Wilmington
241601,85,75,96,Affinity_Wilmington
241602,84,74,96,Affinity_Wilmington
241603,85,80,96,Affinity_Wilmington
241606,84,67,96,Affinity_Wilmington
241607,85,76,96,Affinity_Wilmington
241611,76,42,95,Affinity_Wilmington
241616,76,4,95,Affinity_Wilmington
241621,68,63,96,Affinity_Wilmington
241628,90,80,86,Affinity_Wilmington
241629,68,55,93,Affinity_Wilmington
241634,74,64,77,Affinity_Wilmington
241638,69,66,93,Affinity_Wilmington
241639,85,77,96,Affinity_Wilmington
241642,90,77,92,Affinity_Wilmington
241689,76,66,96,Affinity_Wilmington
241690,75,66,94,Affinity_Wilmington
241691,66,42,91,Affinity_Wilmington
241694,75,63,92,Affinity_Wilmington
241721,91,85,92,Affinity_Wilmington
241723,90,86,96,Affinity_Wilmington
241731,71,68,94,Affinity_Wilmington
241736,76,52,96,Affinity_Wilmington
241738,79,56,96,Affinity_Wilmington
241758,73,69,92,Affinity_Wilmington
241801,73,52,95,Affinity_Wilmington
241803,89,65,96,Affinity_Wilmington
241848,85,59,96,Affinity_Wilmington
241849,68,46,90,Affinity_Wilmington
241863,86,73,94,Affinity_Wilmington
241873,81,65,84,Affinity_Wilmington
241874,81,65,95,Affinity_Wilmington
241876,80,53,95,Affinity_Wilmington
241889,69,55,93,Affinity_Wilmington
241984,52,44,96,Affinity_Wilmington
242064,85,80,88,Affinity_Wilmington
242077,87,51,96,Affinity_Wilmington
242078,82,33,95,Affinity_Wilmington
242119,84,70,96,Affinity_Wilmington
242122,58,51,96,Affinity_Wilmington
242125,68,59,92,Affinity_Wilmington
242127,72,22,79,Affinity_Wilmington
242131,82,67,96,Affinity_Wilmington
242134,79,63,86,Affinity_Wilmington
242135,74,53,91,Affinity_Wilmington
242137,83,74,96,Affinity_Wilmington
242158,86,79,95,Affinity_Wilmington
242166,86,76,96,Affinity_Wilmington
242175,82,80,95,Affinity_Wilmington
242208,76,58,93,Affinity_Wilmington
242209,57,32,91,Affinity_Wilmington
242210,63,41,90,Affinity_Wilmington
242211,59,34,87,Affinity_Wilmington
242212,63,35,92,Affinity_Wilmington
242213,60,35,41,Affinity_Wilmington
242214,73,49,94,Affinity_Wilmington
242215,60,41,89,Affinity_Wilmington
242218,80,64,95,Affinity_Wilmington
242220,76,56,93,Affinity_Wilmington
242221,65,42,93,Affinity_Wilmington
242224,68,28,93,Affinity_Wilmington
242225,77,66,96,Affinity_Wilmington
242227,79,69,77,Affinity_Wilmington
242231,95,86,92,Affinity_Wilmington
242232,83,67,83,Affinity_Wilmington
242281,71,52,95,Affinity_Wilmington
242282,75,51,95,Affinity_Wilmington
242283,80,76,95,Affinity_Wilmington
242285,82,62,95,Affinity_Wilmington
242286,84,27,95,Affinity_Wilmington
242291,68,53,94,Affinity_Wilmington
242298,79,74,95,Affinity_Wilmington
242355,85,64,96,Affinity_Wilmington
242441,82,80,96,Affinity_Wilmington
242443,75,59,95,Affinity_Wilmington
242462,81,71,96,Affinity_Wilmington
242465,81,71,96,Affinity_Wilmington
242518,77,64,79,Affinity_Wilmington
242523,86,80,95,Affinity_Wilmington
242581,61,58,96,Affinity_Wilmington
242590,80,74,81,Affinity_Wilmington
242660,79,64,94,Affinity_Wilmington
242665,68,52,95,Affinity_Wilmington
242669,81,75,89,Affinity_Wilmington
242677,86,69,96,Affinity_Wilmington
242702,77,73,95,Affinity_Wilmington
242706,88,77,80,Affinity_Wilmington
242708,78,68,83,Affinity_Wilmington
242709,80,61,85,Affinity_Wilmington
242715,84,73,95,Affinity_Wilmington
242800,77,54,88,Affinity_Wilmington
242805,91,22,96,Affinity_Wilmington
242812,75,58,92,Affinity_Wilmington
242833,75,58,96,Affinity_Wilmington
242837,86,75,78,Affinity_Wilmington
242838,86,75,78,Affinity_Wilmington
242840,86,75,78,Affinity_Wilmington
242841,80,70,96,Affinity_Wilmington
242875,90,83,96,Affinity_Wilmington
242886,82,73,96,Affinity_Wilmington
242890,89,82,92,Affinity_Wilmington
242910,87,81,92,Affinity_Wilmington
242939,75,69,96,Affinity_Wilmington
242945,81,73,96,Affinity_Wilmington
242947,72,58,93,Affinity_Wilmington
242948,75,61,96,Affinity_Wilmington
242959,81,73,96,Affinity_Wilmington
242982,79,74,95,Affinity_Wilmington
242988,86,78,96,Affinity_Wilmington
242995,81,76,96,Affinity_Wilmington
242996,71,66,91,Affinity_Wilmington
242998,83,65,95,Affinity_Wilmington
243003,84,68,95,Affinity_Wilmington
243005,68,21,94,Affinity_Wilmington
243026,77,61,96,Affinity_Wilmington
243027,71,66,93,Affinity_Wilmington
243152,64,54,95,Affinity_Wilmington
243155,57,46,96,Affinity_Wilmington
243186,76,53,95,Affinity_Wilmington
243187,68,44,86,Affinity_Wilmington
243188,70,48,81,Affinity_Wilmington
243189,78,44,95,Affinity_Wilmington
243190,88,75,95,Affinity_Wilmington
243208,81,66,94,Affinity_Wilmington
243209,88,69,96,Affinity_Wilmington
243212,82,69,96,Affinity_Wilmington
243213,77,57,95,Affinity_Wilmington
243214,85,75,96,Affinity_Wilmington
243218,71,63,96,Affinity_Wilmington
243219,55,44,49,Affinity_Wilmington
243266,56,46,58,Affinity_Wilmington
243271,77,70,96,Affinity_Wilmington
243277,52,31,90,Affinity_Wilmington
243291,84,63,79,Affinity_Wilmington
243292,69,49,95,Affinity_Wilmington
243299,72,46,94,Affinity_Wilmington
243301,82,73,87,Affinity_Wilmington
243308,85,74,95,Affinity_Wilmington
243503,86,73,96,Affinity_Wilmington
243505,77,57,93,Affinity_Wilmington
243541,83,76,90,Affinity_Wilmington
243543,84,73,96,Affinity_Wilmington
243544,78,62,92,Affinity_Wilmington
243548,72,69,95,Affinity_Wilmington
243549,83,58,96,Affinity_Wilmington
243554,78,63,96,Affinity_Wilmington
243563,79,61,96,Affinity_Wilmington
243607,83,67,96,Affinity_Wilmington
243609,82,74,96,Affinity_Wilmington
243688,87,71,96,Affinity_Wilmington
243730,81,70,84,Affinity_Wilmington
243764,76,64,94,Affinity_Wilmington
243767,68,60,93,Affinity_Wilmington
243867,86,70,62,Affinity_Wilmington
243868,87,72,94,Affinity_Wilmington
243869,88,79,93,Affinity_Wilmington
243876,65,67,96,Affinity_Wilmington
243877,88,60,87,Affinity_Wilmington
243888,86,69,69,Affinity_Wilmington
243891,82,66,94,Affinity_Wilmington
243900,83,67,92,Affinity_Wilmington
243901,77,66,82,Affinity_Wilmington
243903,84,69,95,Affinity_Wilmington
243913,88,73,81,Affinity_Wilmington
243917,88,78,93,Affinity_Wilmington
243926,86,75,96,Affinity_Wilmington
243929,88,72,96,Affinity_Wilmington
243936,86,73,92,Affinity_Wilmington
243945,81,20,95,Affinity_Wilmington
243953,82,72,91,Affinity_Wilmington
243954,75,63,59,Affinity_Wilmington
243957,66,60,96,Affinity_Wilmington
243959,67,49,52,Affinity_Wilmington
243987,85,79,91,Affinity_Wilmington
244025,86,74,96,Affinity_Wilmington
244026,87,76,87,Affinity_Wilmington
244028,84,74,95,Affinity_Wilmington
244034,81,53,95,Affinity_Wilmington
244068,78,75,94,Affinity_Wilmington
244077,82,68,79,Affinity_Wilmington
244096,69,52,57,Affinity_Wilmington
244145,54,39,95,Affinity_Wilmington
244157,70,38,95,Affinity_Wilmington
244160,72,53,76,Affinity_Wilmington
244163,73,53,95,Affinity_Wilmington
244164,70,52,67,Affinity_Wilmington
244199,57,28,78,Affinity_Wilmington
244202,53,18,79,Affinity_Wilmington
244203,85,69,85,Affinity_Wilmington
244259,65,44,45,Affinity_Wilmington
244260,83,75,89,Affinity_Wilmington
244263,89,77,96,Affinity_Wilmington
244264,70,66,94,Affinity_Wilmington
244265,66,65,79,Affinity_Wilmington
244266,70,52,56,Affinity_Wilmington
244267,87,66,96,Affinity_Wilmington
244269,78,68,94,Affinity_Wilmington
244294,85,80,96,Affinity_Wilmington
244304,72,29,94,Affinity_Wilmington
244340,76,62,93,Affinity_Wilmington
244372,74,49,94,Affinity_Wilmington
244413,64,55,95,Affinity_Wilmington
244422,81,46,91,Affinity_Wilmington
244464,83,72,92,Affinity_Wilmington
244467,86,71,95,Affinity_Wilmington
244468,84,79,95,Affinity_Wilmington
244476,77,15,93,Affinity_Wilmington
244478,82,77,94,Affinity_Wilmington
244481,62,45,96,Affinity_Wilmington
244483,86,82,96,Affinity_Wilmington
244486,86,82,95,Affinity_Wilmington
244490,79,67,95,Affinity_Wilmington
244541,84,30,95,Affinity_Wilmington
244543,80,32,94,Affinity_Wilmington
244544,69,52,94,Affinity_Wilmington
244548,51,46,87,Affinity_Wilmington
244549,81,74,88,Affinity_Wilmington
244643,88,82,88,Affinity_Wilmington
244644,82,70,95,Affinity_Wilmington
244646,86,65,95,Affinity_Wilmington
244654,80,56,96,Affinity_Wilmington
244675,73,59,93,Affinity_Wilmington
244691,52,40,95,Affinity_Wilmington
244694,84,76,96,Affinity_Wilmington
244698,75,74,96,Affinity_Wilmington
244707,83,77,96,Affinity_Wilmington
244716,70,54,93,Affinity_Wilmington
244717,62,37,59,Affinity_Wilmington
244718,74,62,96,Affinity_Wilmington
244720,62,52,94,Affinity_Wilmington
244731,55,44,96,Affinity_Wilmington
244740,82,74,96,Affinity_Wilmington
244749,84,76,96,Affinity_Wilmington
244751,76,56,72,Affinity_Wilmington
244820,82,70,93,Affinity_Wilmington
244828,77,15,92,Affinity_Wilmington
244830,84,51,96,Affinity_Wilmington
244831,81,3,96,Affinity_Wilmington
244832,85,49,95,Affinity_Wilmington
244834,58,50,95,Affinity_Wilmington
244835,59,54,94,Affinity_Wilmington
244837,86,82,95,Affinity_Wilmington
244869,76,56,95,Affinity_Wilmington
244871,77,62,96,Affinity_Wilmington
244872,71,46,95,Affinity_Wilmington
244873,61,63,91,Affinity_Wilmington
244876,85,71,95,Affinity_Wilmington
244878,63,35,86,Affinity_Wilmington
244883,73,53,93,Affinity_Wilmington
244884,71,44,95,Affinity_Wilmington
244885,82,72,95,Affinity_Wilmington
244898,52,47,92,Affinity_Wilmington
244900,79,72,95,Affinity_Wilmington
244901,70,66,94,Affinity_Wilmington
244903,70,46,91,Affinity_Wilmington
244929,78,72,96,Affinity_Wilmington
244930,75,69,96,Affinity_Wilmington
244935,47,33,95,Affinity_Wilmington
244942,48,39,94,Affinity_Wilmington
244981,63,59,96,Affinity_Wilmington
244985,86,81,95,Affinity_Wilmington
244993,92,85,73,Affinity_Wilmington
244995,94,87,84,Affinity_Wilmington
245012,92,84,89,Affinity_Wilmington
245048,84,80,96,Affinity_Wilmington
245050,77,64,96,Affinity_Wilmington
245051,68,43,90,Affinity_Wilmington
245052,86,82,88,Affinity_Wilmington
245054,80,64,96,Affinity_Wilmington
245060,89,79,88,Affinity_Wilmington
245086,87,53,91,Affinity_Wilmington
245096,79,73,96,Affinity_Wilmington
245101,81,22,96,Affinity_Wilmington
245108,85,78,84,Affinity_Wilmington
245112,84,76,96,Affinity_Wilmington
245147,92,88,82,Affinity_Wilmington
245160,69,68,95,Affinity_Wilmington
245163,83,65,79,Affinity_Wilmington
245166,86,75,91,Affinity_Wilmington
245167,86,74,90,Affinity_Wilmington
245178,81,68,78,Affinity_Wilmington
245196,93,85,94,Affinity_Wilmington
245201,65,56,92,Affinity_Wilmington
245202,73,57,92,Affinity_Wilmington
245207,79,65,94,Affinity_Wilmington
245217,82,69,94,Affinity_Wilmington
245218,61,43,94,Affinity_Wilmington
245220,49,45,78,Affinity_Wilmington
245247,82,69,95,Affinity_Wilmington
245272,58,52,95,Affinity_Wilmington
245288,85,75,86,Affinity_Wilmington
245302,71,52,65,Affinity_Wilmington
245337,88,55,89,Affinity_Wilmington
245372,49,36,78,Affinity_Wilmington
245381,85,72,96,Affinity_Wilmington
245415,77,74,96,Affinity_Wilmington
245427,70,64,96,Affinity_Wilmington
245443,81,65,95,Affinity_Wilmington
245447,62,38,91,Affinity_Wilmington
245467,69,58,95,Affinity_Wilmington
245470,82,69,96,Affinity_Wilmington
245473,62,42,89,Affinity_Wilmington
245485,60,40,77,Affinity_Wilmington
245566,81,68,96,Affinity_Wilmington
245572,62,50,96,Affinity_Wilmington
245575,86,77,96,Affinity_Wilmington
245577,86,65,95,Affinity_Wilmington
245578,90,83,96,Affinity_Wilmington
245588,71,57,94,Affinity_Wilmington
245592,90,83,92,Affinity_Wilmington
245610,86,61,96,Affinity_Wilmington
245620,78,60,96,Affinity_Wilmington
245622,76,64,96,Affinity_Wilmington
245624,83,68,95,Affinity_Wilmington
245625,91,79,95,Affinity_Wilmington
245627,82,69,96,Affinity_Wilmington
245629,62,55,67,Affinity_Wilmington
245634,71,56,96,Affinity_Wilmington
245641,79,63,95,Affinity_Wilmington
245645,82,8,96,Affinity_Wilmington
245647,75,60,96,Affinity_Wilmington
245649,80,62,96,Affinity_Wilmington
245652,82,75,96,Affinity_Wilmington
245674,79,69,96,Affinity_Wilmington
245676,73,53,69,Affinity_Wilmington
245687,83,73,95,Affinity_Wilmington
245700,70,46,65,Affinity_Wilmington
245701,60,42,93,Affinity_Wilmington
245702,58,42,89,Affinity_Wilmington
245714,77,65,95,Affinity_Wilmington
245721,76,59,96,Affinity_Wilmington
245722,76,54,95,Affinity_Wilmington
245723,50,47,91,Affinity_Wilmington
245742,75,65,96,Affinity_Wilmington
245744,70,53,96,Affinity_Wilmington
245745,82,73,94,Affinity_Wilmington
245746,81,64,82,Affinity_Wilmington
245750,65,54,85,Affinity_Wilmington
245763,37,37,59,Affinity_Wilmington
245764,43,39,80,Affinity_Wilmington
245766,70,44,75,Affinity_Wilmington
245767,91,84,82,Affinity_Wilmington
245789,66,40,79,Affinity_Wilmington
245824,61,39,93,Affinity_Wilmington
245847,76,67,95,Affinity_Wilmington
245848,86,74,95,Affinity_Wilmington
245888,81,62,84,Affinity_Wilmington
245903,81,64,96,Affinity_Wilmington
245909,75,65,96,Affinity_Wilmington
245910,65,54,92,Affinity_Wilmington
245914,71,48,60,Affinity_Wilmington
245918,83,74,93,Affinity_Wilmington
245942,86,75,83,Affinity_Wilmington
245995,31,34,87,Affinity_Wilmington
245998,85,74,96,Affinity_Wilmington
246003,86,77,94,Affinity_Wilmington
246009,89,76,96,Affinity_Wilmington
246021,63,39,89,Affinity_Wilmington
246051,80,68,96,Affinity_Wilmington
246053,81,67,96,Affinity_Wilmington
246057,72,46,94,Affinity_Wilmington
246060,85,78,96,Affinity_Wilmington
246061,49,38,92,Affinity_Wilmington
246062,77,62,93,Affinity_Wilmington
246063,77,62,94,Affinity_Wilmington
246064,77,62,94,Affinity_Wilmington
246065,84,76,96,Affinity_Wilmington
246079,87,65,91,Affinity_Wilmington
246083,87,77,96,Affinity_Wilmington
246089,81,76,96,Affinity_Wilmington
246098,80,69,96,Affinity_Wilmington
246104,86,83,96,Affinity_Wilmington
246144,83,69,95,Affinity_Wilmington
246157,80,69,96,Affinity_Wilmington
246167,80,66,95,Affinity_Wilmington
246181,70,39,95,Affinity_Wilmington
246183,86,69,91,Affinity_Wilmington
246194,76,72,96,Affinity_Wilmington
246204,83,73,79,Affinity_Wilmington
246246,89,80,90,Affinity_Wilmington
246253,18,18,88,Affinity_Wilmington
246267,88,79,92,Affinity_Wilmington
246284,89,78,96,Affinity_Wilmington
246285,75,39,63,Affinity_Wilmington
246286,82,48,96,Affinity_Wilmington
246292,86,31,96,Affinity_Wilmington
246294,81,65,96,Affinity_Wilmington
246316,80,62,96,Affinity_Wilmington
246331,82,77,96,Affinity_Wilmington
246333,74,60,78,Affinity_Wilmington
246334,66,45,76,Affinity_Wilmington
246336,71,47,92,Affinity_Wilmington
246338,82,72,87,Affinity_Wilmington
246344,87,78,96,Affinity_Wilmington
246367,85,81,96,Affinity_Wilmington
246382,78,68,96,Affinity_Wilmington
246386,86,79,96,Affinity_Wilmington
246387,78,57,96,Affinity_Wilmington
246388,76,76,89,Affinity_Wilmington
246390,64,45,79,Affinity_Wilmington
246391,75,55,83,Affinity_Wilmington
246392,81,64,76,Affinity_Wilmington
246394,69,65,75,Affinity_Wilmington
246395,70,47,94,Affinity_Wilmington
246397,63,40,90,Affinity_Wilmington
246398,53,41,92,Affinity_Wilmington
246399,79,48,92,Affinity_Wilmington
246400,72,51,91,Affinity_Wilmington
246401,89,86,95,Affinity_Wilmington
246402,79,68,96,Affinity_Wilmington
246403,48,45,92,Affinity_Wilmington
246405,76,62,96,Affinity_Wilmington
246406,75,64,95,Affinity_Wilmington
246409,81,66,96,Affinity_Wilmington
246410,66,52,96,Affinity_Wilmington
246411,63,41,61,Affinity_Wilmington
246412,75,68,96,Affinity_Wilmington
246413,73,57,78,Affinity_Wilmington
246415,46,43,92,Affinity_Wilmington
246416,65,48,83,Affinity_Wilmington
246460,83,73,87,Affinity_Wilmington
246471,67,50,62,Affinity_Wilmington
246475,75,57,92,Affinity_Wilmington
246509,79,63,96,Affinity_Wilmington
246513,90,86,96,Affinity_Wilmington
246520,64,46,91,Affinity_Wilmington
246552,85,66,96,Affinity_Wilmington
246558,83,69,90,Affinity_Wilmington
246572,85,79,96,Affinity_Wilmington
246581,86,17,96,Affinity_Wilmington
246584,76,54,67,Affinity_Wilmington
246645,85,75,96,Affinity_Wilmington
246646,79,68,78,Affinity_Wilmington
246691,82,67,90,Affinity_Wilmington
246698,78,67,90,Affinity_Wilmington
246699,85,81,96,Affinity_Wilmington
246700,78,68,90,Affinity_Wilmington
246713,84,74,96,Affinity_Wilmington
246731,81,71,92,Affinity_Wilmington
246732,81,72,92,Affinity_Wilmington
246735,74,72,89,Affinity_Wilmington
246751,82,59,96,Affinity_Wilmington
246763,87,84,96,Affinity_Wilmington
246769,87,81,89,Affinity_Wilmington
246808,84,72,96,Affinity_Wilmington
246809,92,81,93,Affinity_Wilmington
246818,83,73,89,Affinity_Wilmington
246821,89,78,95,Affinity_Wilmington
246846,81,77,92,Affinity_Wilmington
246865,83,71,79,Affinity_Wilmington
246913,81,70,96,Affinity_Wilmington
246929,81,77,85,Affinity_Wilmington
246931,73,66,96,Affinity_Wilmington
246936,75,53,92,Affinity_Wilmington
246937,77,55,94,Affinity_Wilmington
246948,75,60,80,Affinity_Wilmington
246949,72,55,70,Affinity_Wilmington
246969,81,73,95,Affinity_Wilmington
247060,81,73,96,Affinity_Wilmington
247123,82,74,96,Affinity_Wilmington
247127,87,83,91,Affinity_Wilmington
247129,51,43,94,Affinity_Wilmington
247151,72,64,89,Affinity_Wilmington
247153,83,67,96,Affinity_Wilmington
247154,68,52,95,Affinity_Wilmington
247183,85,71,96,Affinity_Wilmington
247190,82,67,89,Affinity_Wilmington
247201,67,51,93,Affinity_Wilmington
247231,62,32,48,Affinity_Wilmington
247232,69,47,93,Affinity_Wilmington
247235,70,57,95,Affinity_Wilmington
247238,82,75,96,Affinity_Wilmington
247240,73,54,91,Affinity_Wilmington
247241,81,75,96,Affinity_Wilmington
247246,75,61,96,Affinity_Wilmington
247248,92,79,96,Affinity_Wilmington
247286,67,47,44,Affinity_Wilmington
247287,78,65,87,Affinity_Wilmington
247288,71,69,95,Affinity_Wilmington
247294,76,74,94,Affinity_Wilmington
247311,88,82,95,Affinity_Wilmington
247322,71,63,95,Affinity_Wilmington
247361,83,66,96,Affinity_Wilmington
247362,88,65,91,Affinity_Wilmington
247363,85,81,96,Affinity_Wilmington
247383,74,55,94,Affinity_Wilmington
247387,63,47,79,Affinity_Wilmington
247393,79,75,96,Affinity_Wilmington
247405,88,80,96,Affinity_Wilmington
247407,62,38,91,Affinity_Wilmington
247430,72,63,95,Affinity_Wilmington
247433,80,69,88,Affinity_Wilmington
247434,80,74,88,Affinity_Wilmington
247436,80,70,88,Affinity_Wilmington
247463,73,67,96,Affinity_Wilmington
247469,77,44,95,Affinity_Wilmington
247474,82,69,96,Affinity_Wilmington
247476,86,71,96,Affinity_Wilmington
247477,77,74,96,Affinity_Wilmington
247518,77,53,95,Affinity_Wilmington
247534,81,70,91,Affinity_Wilmington
247537,82,78,96,Affinity_Wilmington
247543,84,78,95,Affinity_Wilmington
247544,58,48,93,Affinity_Wilmington
247654,82,74,96,Affinity_Wilmington
247655,76,64,95,Affinity_Wilmington
247656,81,74,96,Affinity_Wilmington
247658,68,23,94,Affinity_Wilmington
247661,72,59,86,Affinity_Wilmington
247662,78,63,94,Affinity_Wilmington
247663,81,73,96,Affinity_Wilmington
247664,79,74,96,Affinity_Wilmington
247666,63,63,96,Affinity_Wilmington
247668,81,72,96,Affinity_Wilmington
247669,85,68,82,Affinity_Wilmington
247670,71,72,86,Affinity_Wilmington
247671,83,78,96,Affinity_Wilmington
247672,73,58,92,Affinity_Wilmington
247673,68,52,95,Affinity_Wilmington
247674,90,76,95,Affinity_Wilmington
247705,73,52,76,Affinity_Wilmington
247708,80,67,90,Affinity_Wilmington
247751,67,47,94,Affinity_Wilmington
247776,80,74,88,Affinity_Wilmington
247777,77,64,95,Affinity_Wilmington
247781,79,71,95,Affinity_Wilmington
247783,79,71,95,Affinity_Wilmington
247794,78,65,95,Affinity_Wilmington
247795,78,65,93,Affinity_Wilmington
247796,81,68,91,Affinity_Wilmington
247797,81,68,96,Affinity_Wilmington
247817,77,59,96,Affinity_Wilmington
247823,74,67,96,Affinity_Wilmington
247831,79,65,96,Affinity_Wilmington
247848,80,62,96,Affinity_Wilmington
247859,70,54,95,Affinity_Wilmington
247912,69,61,96,Affinity_Wilmington
247913,82,78,96,Affinity_Wilmington
247921,56,32,48,Affinity_Wilmington
247956,70,54,95,Affinity_Wilmington
247980,80,67,96,Affinity_Wilmington
247983,85,82,96,Affinity_Wilmington
247995,73,54,95,Affinity_Wilmington
248000,79,65,88,Affinity_Wilmington
248010,87,77,96,Affinity_Wilmington
248014,86,80,90,Affinity_Wilmington
248016,80,75,90,Affinity_Wilmington
248021,78,67,94,Affinity_Wilmington
248022,63,55,65,Affinity_Wilmington
248088,65,43,92,Affinity_Wilmington
248096,79,66,93,Affinity_Wilmington
248098,79,66,93,Affinity_Wilmington
248110,87,75,92,Affinity_Wilmington
248144,80,69,77,Affinity_Wilmington
248150,85,66,96,Affinity_Wilmington
248158,64,51,96,Affinity_Wilmington
248162,86,75,96,Affinity_Wilmington
248169,71,53,93,Affinity_Wilmington
248172,88,55,63,Affinity_Wilmington
248181,81,62,96,Affinity_Wilmington
248194,87,79,94,Affinity_Wilmington
248206,68,79,83,Affinity_Wilmington
248221,56,52,64,Affinity_Wilmington
248231,62,46,93,Affinity_Wilmington
248238,31,36,80,Affinity_Wilmington
248259,71,68,96,Affinity_Wilmington
248262,90,66,75,Affinity_Wilmington
248286,79,62,88,Affinity_Wilmington
248292,65,49,83,Affinity_Wilmington
248302,84,79,96,Affinity_Wilmington
248314,75,59,89,Affinity_Wilmington
248323,80,68,96,Affinity_Wilmington
248330,81,73,96,Affinity_Wilmington
248332,82,70,96,Affinity_Wilmington
248333,81,76,95,Affinity_Wilmington
248348,58,35,73,Affinity_Wilmington
248366,85,65,95,Affinity_Wilmington
248367,77,60,90,Affinity_Wilmington
248368,64,9,52,Affinity_Wilmington
248369,80,73,75,Affinity_Wilmington
248404,69,60,93,Affinity_Wilmington
248405,78,68,96,Affinity_Wilmington
248406,83,78,96,Affinity_Wilmington
248407,62,55,91,Affinity_Wilmington
248409,79,74,96,Affinity_Wilmington
248411,87,68,93,Affinity_Wilmington
248412,85,68,95,Affinity_Wilmington
248413,87,73,88,Affinity_Wilmington
248435,66,83,70,Affinity_Wilmington
248438,80,73,77,Affinity_Wilmington
248442,86,77,86,Affinity_Wilmington
248503,73,64,96,Affinity_Wilmington
248550,89,84,96,Affinity_Wilmington
248552,82,78,95,Affinity_Wilmington
248555,76,38,96,Affinity_Wilmington
248565,82,77,96,Affinity_Wilmington
248574,80,68,96,Affinity_Wilmington
248580,65,7,95,Affinity_Wilmington
248581,76,73,95,Affinity_Wilmington
248590,81,47,95,Affinity_Wilmington
248592,81,51,63,Affinity_Wilmington
248595,81,69,96,Affinity_Wilmington
248596,87,75,96,Affinity_Wilmington
248597,61,50,91,Affinity_Wilmington
248598,73,48,91,Affinity_Wilmington
248599,82,82,96,Affinity_Wilmington
248600,67,45,58,Affinity_Wilmington
248601,81,81,96,Affinity_Wilmington
248607,50,45,96,Affinity_Wilmington
248608,82,68,96,Affinity_Wilmington
248613,64,45,89,Affinity_Wilmington
248624,67,34,93,Affinity_Wilmington
248633,72,58,94,Affinity_Wilmington
248651,71,59,95,Affinity_Wilmington
248652,79,66,96,Affinity_Wilmington
248660,85,79,96,Affinity_Wilmington
248678,80,56,96,Affinity_Wilmington
248686,85,77,90,Affinity_Wilmington
248706,83,76,96,Affinity_Wilmington
248708,77,62,96,Affinity_Wilmington
248711,71,45,88,Affinity_Wilmington
248725,82,66,82,Affinity_Wilmington
248740,82,66,91,Affinity_Wilmington
248742,77,65,90,Affinity_Wilmington
248750,68,33,86,Affinity_Wilmington
248753,91,88,96,Affinity_Wilmington
248781,75,60,96,Affinity_Wilmington
248783,69,70,96,Affinity_Wilmington
248784,78,67,85,Affinity_Wilmington
248785,71,43,96,Affinity_Wilmington
248786,86,81,96,Affinity_Wilmington
248787,60,61,96,Affinity_Wilmington
248788,70,66,96,Affinity_Wilmington
248790,74,51,91,Affinity_Wilmington
248791,73,56,96,Affinity_Wilmington
248794,46,36,41,Affinity_Wilmington
248795,55,43,75,Affinity_Wilmington
248819,52,48,66,Affinity_Wilmington
248837,65,45,84,Affinity_Wilmington
248844,73,69,95,Affinity_Wilmington
248845,85,67,94,Affinity_Wilmington
248847,81,51,92,Affinity_Wilmington
248850,81,57,96,Affinity_Wilmington
248852,91,71,96,Affinity_Wilmington
248855,88,59,95,Affinity_Wilmington
248858,89,69,96,Affinity_Wilmington
248869,85,73,95,Affinity_Wilmington
248886,76,66,96,Affinity_Wilmington
248899,77,70,90,Affinity_Wilmington
248907,80,64,91,Affinity_Wilmington
248908,79,59,96,Affinity_Wilmington
248921,82,68,96,Affinity_Wilmington
